"id";"title";"abstract_por";"authors";"contributors";"subjectsPOR";"subjectsENG";"institutions";"types";"accesslevel";"publicationDates";"urls";"formats";"languages";
"UFMG_0c5c5ccfa4a0e6152723e5096e46248f";"Validação da imunodifusão em gel de ágar para o diagnóstico da anemia infecciosa equina em equídeos e comparação com o Elisa rgp90 e imunoblot";"A Anemia Infecciosa Equina (AIE) é uma das enfermidades mais importantes que acomete os equídeos em todo o mundo. O diagnóstico sorológico é a principal forma de se detectar a doença no rebanho, uma vez que os sinais clínicos não são exclusivos. A partir da identificação desses animais infectados pelo EIAV, medidas de controle sanitário devem ser adotadas, tais como segregação e eutanásia. O método diagnóstico oficial da AIE no Brasil é a IDGA (imunodifusão em gel de ágar) (BRASIL, 2004). Dois kits de IDGA estão disponíveis comercialmente no Brasil, sendo um kit importado (kit A) e outro nacional (kit B). O kit A foi padronizado segundo as recomendações da OIE (2008) e o kit B foi padronizado segundo as recomendações da Portaria 84/1992 do MAPA. O principal objetivo desse trabalho foi avaliar a possibilidade de perda de sensibilidade analítica ao utilizar o kit A seguindo as recomendações do MAPA. Foi avaliado o desempenho do kit B segundo as recomendações do fabricante (MAPA, 1992) como também do kit A, seguindo as recomendações da OIE (2008). Os resultados encontrados mostraram boa concordância entre os kits, no entanto não foi possível detectar 1,16% de amostras fracas positivas na IDGA com o kit A segundo Portaria 84/1992. No presente estudo também foi avaliada a concordância entre IDGA e ELISA rgp90 no diagnóstico da AIE. Foi verificado que a concordância foi substancial para equinos e muares, no entanto, ligeira concordância foi encontrada para os asininos";"primary[Fernanda Gonçalves de Oliveira(NA)]";"advisor[Jenner Karlisson Pimenta dos Reis(NA)]|referee[Marcelo Fernandes Camargos(NA)|Amauri Alcindo Alfieiri(NA)|Romulo Cerqueira Leite(NA)]";"";"";"UFMG";"masterThesis";"openAccess";"2011";"http://hdl.handle.net/1843/BUOS-8R2GF2";"masterThesis";"por"
"USP_d7826dbd3c00f8fa2bff360db1472c53";"Análise populacional genética de Larus dominicanus através do uso de microssatélites";"As alterações que a ação antrópica vem causando nos ambientes costeiros tem provocado impactos sobre as espécies a eles associadas. Larus dominicanus é uma espécie de ave marinha amplamente distribuída ao longo do Hemisfério Sul. Por possuir um hábito alimentar generalista, os resíduos da ação antrópica tem beneficiado a espécie, que, assim como outras gaivotas, vem apresentando um crescimento demográfico acelerado. O presente estudo, através do uso de marcadores de microssatélites, mostra que, apesar disso, a espécie possui uma baixa variabilidade genética, com fraca estruturação populacional, que provavelmente são o reflexo da origem recente da espécie e de uma diferenciação recente entre as populações. Múltiplas forças atuam para determinar a estruturação populacional, sendo elas o isolamento por distância, as barreiras físicas e a filopatria. Os sinais de gargalo populacional encontrados em algumas das colônias levantam a possibilidade de efeitos fundadores por colonização recente nas colônias mais ao norte da costa brasileira e redução populacional nas colônias da Argentina e da Antártica como conseqüência da última glaciação. Estes dados chamam a atenção para a necessidade de considerar as informações genéticas para a implantação de planos de manejo. Uma vez que a diferenciação entre as populações é recente, a variabilidade dentro de cada uma delas deve ser mantida. O controle populacional da espécie através de métodos diretos deve ser também acompanhado por planos de manejo ambiental, visando reduzir ou eliminar as condições que propiciam o crescimento desequilibrado dos gaivotões.";"primary[Fernanda de Almeida Santos(NA)]";"advisor[Joao Stenghel Morgante(NA)]|referee[Larissa Rosa de Oliveira(NA)|Tatiana Teixeira Torres(NA)]";"Estruturação populacional genética|Gaivotão|Gargalo populacional|Larus dominicanus|Microssatélites|Variabilidade genética";"Bottleneck|Genetic variability|Kelp gulls|Larus dominicanus|Microsatellites|Population genetic structure";"USP";"masterThesis";"openAccess";"2012";"http://www.teses.usp.br/teses/disponiveis/41/41131/tde-23072012-150819/";"masterThesis";"por"
"URGS_b66291c9c644c997678dfd43453812c2";"Efeitos de ordenamento chiral em supercondutores e sistemas magnéticos desordenados";"Este trabalho apresenta uma investigação experimental sobre as propriedades magnéticas e de transporte elétrico de sistemas caracterizados por desordem e frustração. Tais sistemas são amostras granulares do supercondutor de alta temperatura crítica YBa2Cu3O7-δ e amostras do tipo vidro-de-spin e reentrantes das ligas magnéticas diluídas AuMn 8at% e AuFe xat% (x = 8, 12, 15, 18 e 21). No supercondutor granular foram estudados os efeitos de flutuações termodinâmicas na magnetocondutividade nas proximidades da transição supercondutora e a linha de irreversibilidades magnéticas. A transição para o estado de resistência nula é um processo que ocorre em duas etapas. Inicialmente, a transição de pareamento estabiliza a supercondutividade no interior dos grãos. A transição de coerência ocorre em temperaturas inferiores e ativa ligações fracas entre os grãos através de um processo do tipo percolação. O regime que antecede a transição de coerência é caracterizado por flutuações na fase do parâmetro de ordem. A linha de irreversibilidades magnéticas, estudada a partir da magnetoresistência e magnetização DC, revela um comportamento do tipo Almeida-Thouless em baixos campos magnéticos aplicados, seguido de um crossover, em µ0H = 0.1 T, para um comportamento do tipo Gabay-Toulouse. A linha de irreversibilidades é interpretada como sendo uma manifestação experimental de uma transição de vidro chiral. As ligas magnéticas diluídas foram estudadas através do efeito Hall extraordinário. Os resultados mostram claramente que dois termos de sinais contrários contribuem para este efeito nestes sistemas. Em particular, é observada uma anomalia no coeficiente de Hall extraordinário em temperaturas próximas à temperatura de ordenamento dos vidros-de-spin e de “canting” dos reentrantes que não é prevista por nenhuma teoria convencional de efeito Hall. A interpretação dos resultados é feita em termos do modelo de vidro chiral, mostrando a importância de uma contribuição de origem puramente chiral. Esta é a primeira vez que a chiralidade, uma propriedade intrínseca de sistemas desordenados e frustrados, é observada experimentalmente de modo direto.";"primary[Fabris, Frederik Wolff(NA)]";"advisor[Pureur Neto, Paulo(NA)]";"Materiais granulares|Materiais supercondutores|Compostos de terras raras|Vidros de spin|Sistemas magneticos|Temperatura crítica supercondutora|Propriedades magnéticas|Efeito hall|Magnetorresistência|Magnetização|Transicao de ordem-desordem";"";"UFRGS";"doctoralThesis";"openAccess";"2004";"http://hdl.handle.net/10183/4267";"doctoralThesis";"por"
"UFES_9ac83dd185b04204c194b8d048d89252";"A contrarreforma no regime de previdência do servidor público civil da União no período de 1998 a 2005";"Trata da reforma do Regime Próprio de Previdência Social dos servidores civis da União, enquanto parte da reforma do Estado Brasileiro na busca de sua inserção na nova realidade, onde o capital financeiro é o centro das relações econômicas e sociais do capitalismo contemporâneo. O estudo tem por objetivo analisar as mudanças ocorridas no sistema de proteção previdenciária dos servidores civis da União no período de 1998 a 2005, refletindo como esse processo repercute no conjunto dos direitos previdenciários e qual direção sinaliza para a previdência da categoria. Apresenta considerações sobre o contexto econômico mundial que estimulou a expansão do capital financeiro e sobre e os reflexos destes nas economias dos países da América Latina. O Brasil, constrangido pela crise da dívida da década de 1980, adere ao conjunto de proposições de cunho liberal definidas no Consenso de Washington, que estabeleceu as linhas gerais da política econômica que passaria a ser implantada no País a partir da década de 1990. Sob o domínio da ideologia neoliberal, o Estado intervencionista é tido como ineficiente e protecionista, e por isso deve ser reformado, diminuído nas suas funções, as quais devem ser conduzidas ao mercado. As reformas da Previdência Social, tanto do regime dos trabalhadores do setor privado quanto do regime próprio dos servidores públicos, são expressões particulares do projeto de reforma do Estado. Constata-se que a reforma no sistema de previdência dos servidores públicos resultou em uma brutal diminuição de diretos para a categoria, aproximou os dois regimes de previdência, nivelando-os de acordo com os de direitos reduzidos, e ampliou espaço ao capital financeiro, deixando para o mercado a promoção da previdência complementar que será viabilizada por meio dos fundos de pensão, transferindo aos servidores os riscos e custos de suas aposentadorias integrais , uma vez que será instituída amodalidade de contribuição definida";"primary[Pozzi, Maristela Pasolini(NA)]";"advisor[Nakatani, Paulo(NA)]|referee[Marques, Rosa Maria(NA)|Sabadini, Maurício de Souza(NA)]";"Reforma|Previdência Social|Servidor Público";"Reform|Social Insurance|Civil Servant";"UFES";"masterThesis";"openAccess";"2010";"http://repositorio.ufes.br/handle/10/6520";"masterThesis";"por"
"UNB_d74650886cb911146734b6b38ac8f779";"Estudo espectroeletroquímico da eletroredução de CO2 em meio de líquidos iônicos";"";"primary[Santos Júnior, Vianney Oliveira dos(NA)]";"advisor[Rubim, Joel Camargo(NA)]";"";"";"UNB";"doctoralThesis";"openAccess";"2015";"http://repositorio.unb.br/handle/10482/20487|http://dx.doi.org/10.26512/2015.11.T.20487";"doctoralThesis";"por"
"URGS_66c1e1d84152d08742a8effdb3583228";"O desenvolvimento em foco : enriquecimento ambiental como estratégia de reabilitação em roedores submetidos à hipóxia-isquemia neonatal e estimulação precoce em crianças em situação de vulnerabilidade social";"O objetivo desta tese foi verificar os efeitos terapêuticos do enriquecimento ambiental (EA) na recuperação motora, funcional e tecidual de roedores expostos à hipóxia-isquemia (HI) neonatal. Outro objetivo foi acompanhar e descrever o desenvolvimento motor de crianças de 0 a 2 anos de idade junto ao programa Primeira Infância Melhor (PIM) em Porto Alegre- RS. No Capítulo 1 encontra-se o estudo em que foi avaliado o efeito do EA precoce sobre o aparecimento de sinais e reflexos neurológicos em animais submetidos à HI neonatal. No 7º dia pós-natal, ratos Wistar machos e fêmeas foram submetidos ao modelo de Rice-Vannucci de HI neonatal, onde a artéria carótida comum esquerda foi permanentemente ocluída e na sequência os animais foram expostos a uma atmosfera hipóxica (8% de oxigênio) durante 90 minutos. Um dia pós o procedimento de HI, os roedores foram alojados em gaiolas enriquecidas ou em gaiolas convencionais (ambiente padrão). Os sinais e reflexos neurológicos foram avaliados 24 horas antes da indução da HI, 24 horas após a HI e a cada 3 dias (11º, 14º, 17º) até o 20º dia pós-natal, quando os animais foram eutanaziados para posterior avaliação da extensão da lesão encefálica no estriado, corpo caloso e neocórtex. Os resultados apresentados no Capítulo 1 mostraram que independente da lesão hipóxicoisquêmica, a exposição ao EA precoce (8º ao 20º dia pós-natal) antecipou o aparecimento dos reflexos neurológicos (abertura dos olhos, desdobramento das orelhas, erupção do incisivo, reflexos de contração das pálpebras e das orelhas). Ademais, o EA foi capaz de prevenir atrofia do corpo caloso ipsilateral à lesão e no neocortex contralateral à lesão. No estudo apresentado no Capítulo 2 avaliou-se o efeito, pré (17º dia pós-natal) e pós (49º dia pós-natal) tratamento combinado de ciclosporina A (CsA) e reabilitação (EA e tarefa de alcance), na recuperação funcional de roedores submetidos à HI neonatal nos testes do cilindro, escada horizontal, campo aberto, reconhecimento de objetos e staircase. Ratos Sprague Dawley machos e fêmeas foram submetidos à HI (conforme descrito acima) e dez dias pós a lesão foram avaliados nos testes do cilindro, escada horizontal, campo aberto e reconhecimento de objetos. Os roedores apresentaram prejuízo motor no campo aberto (menor número de cruzamentos no primeiro minuto) e na escada horizontal (maior número de erros), contudo não houve comprometimento da função cognitiva. No 21º dia pós-natal os animais receberam a implantação subcutânea de uma bomba osmótica para liberação da CsA (420 mg/mL) ou veículo. E então, foram separados por sexo e alojados em gaiolas enriquecidas ou em gaiolas convencionais. Os animais enriquecidos também foram expostos a um treino de habilidade de alcance tendo como alvo a pata anterior afetada durante 4h/dia, 6 dias/semana por 4 semanas (21º ao 49º dia pós-natal). Ao final das 4 semanas de terapia combinada os animais foram reavaliados nas funções motora e cognitiva. Os resultados mostraram apenas o efeito da reabilitação motora, que por sua vez levou ao aumento da atividade exploratória no campo aberto, diminuição do número de erros na escada horizontal e melhor desempenho no teste do staircase. O componente farmacológico, CsA, não causou nenhum efeito sobre a recuperação dos roedores. A terapia combinada não recuperou a atrofia do hipocampo, córtex e hemisfério cerebral ipisilateral à lesão. E no estudo do Capítulo 3 objetivamos descrever o desenvolvimento motor de crianças de 0 a 2 anos de idade junto ao programa PIM em Porto Alegre-RS. Tal programa tem como alvo o desenvolvimento pleno das capacidades físicas, intelectuais, sociais e emocionais da criança dentro do seu ambiente familiar. As crianças avaliadas apresentaram desenvolvimento motor normal (apenas risco de atraso). As famílias avaliadas apresentavam baixo nível socioeconômico e ofereciam poucas oportunidades de estimulação no ambiente domiciliar. Concluímos que a estimulação ambiental apresentou efeitos benéficos sobre os aspectos do desenvolvimento e recuperação funcional nos roedores submetidos à HI neonatal e o programa PIM tem um grande potencial de utilização para estimulação de crianças em situação de vulnerabilidade social.";"primary[Schuch, Clarissa Cristini Pedrini(NA)]";"advisor[Silva, Lenir Orlandi Pereira(NA)]";"Hipóxia-isquemia encefálica|Desenvolvimento infantil|Atividade motora|Reabilitação";"";"UFRGS";"doctoralThesis";"openAccess";"2016";"http://hdl.handle.net/10183/143630";"doctoralThesis";"por"
"CAMP_1f7f0e4e6e52da0b8d88a86aa9dac55d";"Analise da atividade eletrica e da força dos musculos flexores da mão apos estimulação eletrica neuromuscular";"Resumo: o objetivo desta pesquisa foi analisar o efeito de dois protocolos de estimulação elétrica neuromuscular (NMES) na atividade elétrica dos músculos flexores da mão, bem como da força de 24 voluntárias na faixa etária de 18 a 24 anos (X = 21,3 :t 2,5) divididas igualmente em 4 grupos (NMES de baixa frequência em 45° de flexão ou extensão da mão e NMES de média frequência em 45° de flexão ou extensão). Ambos protocolos utilizaram o pulso quadrático bifásico simétrico, com TON-TOFF de 5 segundos, sendo a média frequência à 2500 Hz e duração de 100 I..Is (modulado em 50 Hz) e a baixa frequência à 50 Hz com pulso de 300 I..Is. A estimulação foi de 30 minutos diários, perfazendo um total de 15 sessões. Os sinais analisados foram durante uma contração isométrica voluntária máxima de quatro segundos. A estimulação foi realizada nas posições de 45° de flexão ou extensão da mão, sendo que em cada grupo os sinais foram coletados tanto na flexão quanto na extensão de 45°. A análise estatística constou de uma análise exploratória dos dados, onde aplicou-se o teste de normalidade de SHAPIRO-WILK para as variáveis força e densidade espectral de potência. Para os dados normalizados, utilizou-se o teste t de Student para dados pareados. Os dados para os quais não é razoável a suposição de normalidade foram analisados através do teste das Ordens Assinaladas de Wilcoxon. Os resultados demonstraram uma correlação linear positiva forte (r = 0,76) entre a amplitude do sinal eletromiográfico e a força dos músculos quando a mão estava em 45° de flexão, mas esta correlação foi fraca (r = 0,23) em 45° de extensão. Com relação a força, os músculos desenvolveram maior força em extensão (6,53 Kgf) (p<0,05), quando comparado com a flexão (5,31 Kgf). A NMES proporcionou aumento da força para todos os grupos analisados (p<0,05). A análise da frequência de espectro foi analisada através da frequência mediana e da densidade espectral de potência, as quais indicaram um aumento da frequência mediana para o grupe estimulado à 50 Hz, na posição de flexão, sendo o sinal coletado tanto em flexãe quanto em extensão. Houve diminuição para os mesmos grupos à 2500 Hz. Ja para a densidade espectral de potência, as diferenças entre pré e pós NMES SI foram significativas (p<0,01 ) para os grupos de 2500 Hz, estimulado e coletado en flexão e estimulado e coletado em extensão. Pode-se conduir que há uma correlação entre a amplitude do sinal eletromiográfico e a força muscular dependente da relação comprimento-tensão dos músculos flexores da mão, a NMES promoveu aumento da força muscular em todos os protocolos analisados E diferentes protocolos da NMES alteram diferentemente a frequência mediana e a densidade espectral de potência do espectro de frequência do sina eletromiográfico";"primary[Guirro, Rinaldo Roberto de Jesus(NA)]";"advisor[Bérzin, Fausto, 1940-(NA)]|referee[Pedro, Vanessa Monteiro(NA)|Silva, Carlos Alberto da(NA)|Grosso, Debora Bevilaqua(NA)|Fortinguerra, Carlos Roberto Hoppe(NA)]";"Eletromiografia|Músculos|Estimulação elétrica nervosa transcutânea";"";"UNICAMP";"doctoralThesis";"openAccess";"2000";"http://repositorio.unicamp.br/jspui/handle/REPOSIP/288806";"doctoralThesis";"por"
"USIN_ae2418e3929a0d3a7d948b8449dd907c";"Redes ego centradas e os projetos de crowdfunding: uma análise da relação entre as características estruturais da rede social do empreendedor e o sucesso de projetos de financiamento coletivo no Brasil";"O financiamento coletivo, ou crowdfunding, é um fenômeno crescente que tem auxiliado diversos empreendedores a trazerem suas ideias para a realidade nas mais diversas áreas, como artes, cinema, música, tecnologia, web e meio ambiente. Compreender como os diversos fatores que cercam este contexto e como eles afetam o sucesso dos projetos de crowdfunding tem sido fruto de diversos estudos, porém ainda existe muito espaço para mapear este universo que cresce de forma acelerada ao redor do mundo. Lançamos um olhar sobre este fenômeno com uma perspectiva de redes sociais e como as características estruturais da rede social dos empreendedores podem afetar o sucesso dos projetos. Este estudo é único no que tange o contexto brasileiro e a plataforma de crowdfunding Catarse, a maior plataforma de financiamento coletivo brasileiro. Os dados coletados indicam que os construtos relacionados a rede social do empreendedor desempenham papel fundamental sobre o sucesso do projeto do empreendedor e o desenvolvimento de uma rede que possa garantir ao empreendedor os recursos necessários para o sucesso do seu projeto traz uma luz sobre algumas ações que estes empreendedores podem realizar para aumentar suas chances de sucesso. Nosso estudo também permitiu um olhar de ângulos diferentes sobre a estrutura social da rede ego dos empreendedores, permitindo identificar que não deve-se olhar a rede social de apenas um ângulo, onde, por exemplo, uma maior coesão é melhor, mas de diferentes óticas. Aumentar a coesão da rede para desenvolver capital social para o suporte do projeto ao mesmo tempo que ela se mantém polarizada, provendo os laços fracos que podem auxiliar na disseminação do projeto, são fatores encontrados neste estudo, e que podem permitir a estudos futuros encontrar soluções otimizadas para a estrutura social dos empreendedores. Apesar da crescente quantidade de estudos nesta área, ainda é tarefa de pesquisadores, plataformas de financiamento coletivo e empreendedores entender melhor a função da rede social que cerca este ambiente e desenvolver modelos capazes de auxiliar no sucesso dos projetos de crowdfunding, permitindo uma alternativa viável para alavancar novos negócios.";"primary[Zuquetto, Rovian Dill(NA)]";"advisor[Verschoore, Jorge Renato(NA)]";"Redes|Empreendedorismo";"Crowdfunding|Facebook|Catarse|Networks|Entrepreneurship";"UNISINOS";"masterThesis";"openAccess";"2015";"http://www.repositorio.jesuita.org.br/handle/UNISINOS/4812";"masterThesis";"por"
"USP_76c4f022425b5e77a51b5bc8f18432a3";"Do confronto à governança ambiental: uma perspectiva institucional para a Moratória da Soja na Amazônia";"Este estudo analisa como mudanças institucionais no mercado da soja brasileiro proporcionam as condições para negociação de um sistema de governança ambiental para a produção na Amazônia. Em junho de 2006, as principais agroindústrias anunciaram um acordo inédito parao setor agrícola do país: Elas se comprometeram a não comercializa a colheita produzidas em novas áreas desmatadas da floresta amazônica. Esse acordo ficou conhecido como a Moratória da Sója e deu origem a um sistema de segurança multistakeholders para conter o avanço da produção sobre a floresta. O comportamento dos atores ligados à agroindústria da soja é a face mais visível de um fenômeno social que também tem seus componetes econômicos, culturais e políticos. O arranjo que surgiu no campo da soja faz parte de um movimento que se espalha por vários mercados contemporâneos, onde cada vez mais as organizações, em vez de esperar pelo Estado antecipam-se criando sistemas voluntários de gestão ambiental, por meio de protocolos e acordos voltados a reduzir os impactos ambientais negativos daquilo que fazem. A decisão de decretar a moratória e a consequente criação de um comitê de governança ambiental é analisada sob uma perspectiva histórica, na qual grupos dominantes e desafientes constantemente disputam nos campos sociais a definição das instituições que dão estabilidade aos mercados. A partir de novas vertentes teóricas da nova sociologia econômica e da teoria das organizações, as ações tomadas pela agroindústria são vistas não apenas como escolha racional a partir dos recursos internos das empresas e dos sinais do mercado, mas como resposta a pressão externa por legitimidade.";"primary[Fatima Cristina Cardoso(NA)]";"advisor[Ricardo Abramovay(NA)]|referee[Marie Gabrielle Catherine Piketty(NA)|John Wilkinson(NA)]";"Agroindustria|Amazônia|Desmatamento|Gestão de Stakeholders|Governaça Ambiental|Responsabilidade Social Empresarial|Sociologia das Organizações|Sociologia Econômica|Soja|Teoria dos Campos";"Corporate Social Responsibility|Deforestation|Economic Sociology|Environmental Governance|Sociology of Organizations|Soybean Industry|Stakeholders Management|The Amazon|Theory of Fields";"USP";"masterThesis";"openAccess";"2008";"http://www.teses.usp.br/teses/disponiveis/90/90131/tde-24052010-160154/";"masterThesis";"por"
"USP_921d2ad9a07618e21eebd67e4ad3db05";"Correlação entre as imagens obtidas por Ressonância Magnética e os achados histopatológicos do sistema nervoso central de pequenos animais";"A avaliação histopatológica de uma lesão se baseia nas alterações microscópicas predominantes no tecido, e descreve a gravidade, cronicidade, distribuição, localização, e natureza da lesão. Entretanto, no campo da Neurologia, a obtenção de amostras para avaliação histopatológica de tecidos pode causar danos irreversíveis ao paciente, o que torna extremamente importante a utilização de exames menos invasivos, como os de imagem. A Ressonância Magnética (RM) é uma ferramenta diagnóstica bastante sensível para lesões neurológicas de uma forma geral, devido ao contraste que suas imagens fornecem aos tecidos moles. Todavia, os achados histopatológicos, que são a base para um diagnóstico definitivo, não podem ser observados diretamente pelas técnicas imaginológicas. Por se tratar de uma técnica de aplicação relativamente recente, ainda é escassa a literatura que correlaciona os achados imaginológicos com os histopatológicos de lesões neurológicas. Foram incluídos neste estudo 17 animais, entre cães e gatos, que foram a óbito com sinais neurológicos e que foram submetidos a um exame por RM antemortem. O sistema nervoso central (SNC) de todos os animais foi avaliado histologicamente, e de um deles, imunoistoquimicamente. Foram diagnosticadas doenças de múltiplas naturezas: vasculares, inflamatórias, traumáticas, neoplásicas e degenerativas; e seus achados imaginológicos foram correlacionados com a histopatologia. O presente estudo demonstrou que a técnica de RM pode ser utilizada como ferramenta diagnóstica antemortem de lesões no SNC de pequenos animais em ampla diversidade de acometimentos, demonstrando o potencial da RM de antecipar o diagnóstico de lesões no SNC, permitindo intervenções mais precoces e melhorando, dessa forma, o prognóstico desses animais.";"primary[Thaís Marques Granato(NA)]";"advisor[Paulo César Maiorka(NA)]|referee[Lilian Kamikawa(NA)|Leonardo Pereira Mesquita(NA)]";"Correlação|Patologia|Ressonância Magnética|Sistema nervoso central, Pequenos animais";"Central nervous system|Correlation|MRI|Pathology|Small animals";"USP";"masterThesis";"openAccess";"2017";"http://www.teses.usp.br/teses/disponiveis/10/10133/tde-31012018-161103/";"masterThesis";"por"
"UFES_ad5359c3a2babbe9b62bd39bf445748a";"O lugar do sujeito nas intervenções precoces";"RESUMO O conceito freudiano de pulsão e seus desdobramentos, relidos sob a orientação lacaniana, permitiram uma nova concepção de corpo e de Eu à luz da psicanálise. Saímos do orgânico para a dimensão do sujeito submetido à linguagem, o que provocou um rompimento com a ideia de um processo de desenvolvimento que desconsidera os efeitos do significante sobre o organismo e seu funcionamento. Ao abordarmos os primórdios do psiquismo pela via pulsional, neste trabalho, retomamos a leitura atenta de Marie-Christine Laznik da montagem em circuito proposta por Lacan (1964/2008) para a formulação de sua hipótese clínica e modelo de intervenção precocíssima no laço pais-bebê. Refazendo o trajeto desses psicanalistas Freud, Lacan e Laznik demonstramos de que maneira o malogro na relação entre o infans e o Outro pode ser lido no corpo, na própria (des)organização das funções corporais e nas produções do bebê, permitindo a muitos autores contemporâneos interrogar os primeiros sinais de um encaminhamento psicopatológico, em especial o autístico. Neste ponto, coube discutirmos o fato de que, ao receber uma pequena criança constrangida em seu desenvolvimento e seus pais, a abordagem profissional e o manejo transferencial podem expandir ou limitar as possibilidades de investimento libidinal e, portanto, influenciar nos caminhos da constituição subjetiva. Considerar as manifestações do bebê como manifestações de uma subjetividade (mesmo incipiente, antecipada), é o que parece diferenciar as intervenções precoces sustentadas pela teoria psicanalítica e as chamadas estimulações, nas quais supomos negligenciadas as defesas possíveis a cada sujeito. São preocupações que ganharam força ao abordarmos a grande polêmica trazida pela Lei 13.438, de abril de 2017, que sugere a investigação de risco psíquico em todos os bebês, e não só nos que já se mostrem com dificuldades. O uso de protocolos de avaliação, mesmo que elaborados a partir de um referencial psicanalítico como o IRDI e o PREAUT , dividiu as opiniões de psicanalistas envolvidos com o campo da infância e aparece, por isso, em nossa discussão. Ao interrogarmos a (im)possibilidade de uma prevenção de transtornos psíquicos, sustentamos, por fim, um olhar que seja voltado às condições subjetivas que favoreçam o laço familiar, social e, consequentemente, a construção de caminhos que facilitem o surgimento de um sujeito de desejo. PALAVRAS-CHAVE: Psicanálise; bebês; Intervenção Precoce; Saúde Mental";"primary[ROSI, F. S.(NA)]";"advisor[LUCERO, A.(NA)]";"";"";"UFES";"masterThesis";"openAccess";"2019";"http://repositorio.ufes.br/handle/10/11022";"masterThesis";""
"UFMG_df516a69acbe8529334c86c199f0f520";"Detecção de fumaça em vídeos para monitoramento de áreas ambientais";"Incendios saoumadas principais causas de desmatamento, destruindoumgrande percentual das matas e florestas. Sao ainda responsaveis por produzir e emitir uma grande quantidade de CO2 para a atmosfera, fazendo com que, juntamente com a destruiçao das florestas, haja desequilbrio ambiental. Uma forma eficiente para prevenir e evitar os prejuzos causados por incendios florestais esta em detectar e extinguir os incendios da forma mais rapida possvel, evitando que estes evoluam rapidamente para um incendio descontrolado e de grandes proporcoes. Uma das formas de atingir esse objetivo e criar sistemas que antecipem a deteccao de fogo, nesse caso detectando a fumaca no estagio inicial do incendio. O objetivo deste trabalho e desenvolver um sistema de deteccao de fumaca atraves de sequencias de vdeos, onde o alvo do sistema e a deteccao de fumaca nos estagios inciais da sua formacao. A analise dos pontos de interesse candidatos a fumaca consiste em detectar objetos em movimento nos vdeos, atraves de tecnica de subtracao de fundo. Apos selecao de objetos em movimento, eles sao classificados quanto as suas cores e somente objetos com cor de fumaca sao analisados pela ultima etapa, que realiza analise de movimento espacial, al´em de verificar a persistencia temporal dos pixels de interesse nos quadros dos vdeos. Os pixels que satisfizerem as regras definidas nas tres etapas sao considerados pixels de fumaca. O sistema proposto neste trabalho e comparado com outros sistemas existentes na literatura, atraves de testes com uma base de dados com vdeos que contem imagens de fumaca e vdeos que nao contem imagens de fumaca, mas que aparentam ser fumaca. A acuracia do metodo proposto obtida nos testes foi de 8 a 30% superior a metodos existentes na literatura que utilizam analise de cromaticidade, deteccao de movimento e processamento de sinais. A acuracia do metodo proposto foi confirmada atraves de analise estatstica.";"primary[Adriano Lages dos Santos(NA)]";"advisor[Hani Camille Yehia(NA)]|coadvisor[Douglas Alexandre Gomes Vieira(NA)]|referee[Hermes Aguiar Magalhaes(NA)|Carlos Alexandre Meireles Nascimento(NA)|Adriano Vilela Barbosa(NA)]";"";"";"UFMG";"masterThesis";"openAccess";"2013";"http://hdl.handle.net/1843/BUOS-9MNKTB";"masterThesis";"por"
